1000
228,59 1957,14
170,02 1692,52
120,51 1082,26
291,48 1343,57
274,01 1271,89
159,34 1670,35
243,46 1161,33
149,08 1197,63
217,76 647,45
156,25 1013,79
234,94 1423,16
208,60 1754,05
288,42 483,84
270,94 1689,87
108,76 1410,91
277,70 1738,39
295,31 1581,04
121,47 1412,84
219,56 1545,37
176,43 1545,42
125,11 972,63
141,92 1127,12
108,61 1452,59
153,91 725,85
182,37 611,47
231,36 1663,55
190,66 1000,07
199,47 1756,00
180,74 1076,84
263,22 944,52
113,83 1923,29
192,61 1078,39
142,03 497,04
224,47 1838,16
274,64 1549,15
286,38 1526,02
110,14 606,55
204,33 387,22
220,11 1147,96
168,69 768,33
136,88 1882,06
101,84 1062,78
119,01 870,71
296,12 941,61
146,71 726,34
172,04 718,46
134,33 1253,12
244,72 1751,94
137,38 394,13
180,02 645,20
178,96 1093,20
172,37 963,35
223,66 1879,32
182,66 1152,29
186,59 633,98
237,13 1109,23
280,97 907,36
207,34 1524,89
279,90 707,98
266,29 1289,80
196,10 602,20
147,37 1433,44
268,08 825,06
220,47 943,56
182,03 521,76
243,45 1995,39
155,66 1310,45
247,44 405,65
263,79 1381,30
170,92 1714,60
194,72 1424,29
170,08 490,92
292,55 608,49
202,13 1648,84
262,51 1119,69
103,11 364,68
294,76 1899,68
163,60 580,79
196,53 920,65
143,02 1889,03
213,62 1171,21
157,44 492,84
168,98 1626,61
125,86 1857,51
149,66 1825,16
266,52 571,19
232,85 875,33
297,24 1556,23
257,68 473,43
113,07 889,58
221,41 1020,59
189,33 614,07
106,93 1989,50
190,07 1648,06
233,33 706,43
249,07 330,09
161,61 781,88
135,04 1267,19
185,35 744,67
212,41 1290,87
288,75 1608,46
165,80 463,05
164,63 927,10
268,96 915,80
250,47 675,87
147,65 1153,43
162,68 529,27
111,58 393,04
187,69 1192,97
211,51 1370,69
223,02 387,27
215,54 1994,31
152,20 1972,69
292,68 1381,55
284,55 1454,35
141,64 1981,08
194,29 1801,26
209,56 939,24
252,65 1968,86
107,95 1740,30
162,92 1519,03
151,97 318,51
280,08 890,20
124,63 712,46
225,29 1482,04
298,61 1208,68
289,67 384,51
236,39 1399,83
163,16 998,40
133,15 565,39
220,85 566,60
267,10 1067,91
152,67 1658,70
278,50 1546,10
132,08 529,84
111,08 1277,79
184,80 1604,56
118,77 1480,13
141,16 1420,66
265,64 512,52
133,55 504,46
128,51 548,25
235,44 939,22
149,36 1885,15
128,78 1430,99
278,64 472,48
234,10 1373,03
200,65 341,59
140,76 1358,64
138,81 341,39
234,28 995,01
201,15 895,92
133,60 1526,34
145,45 521,24
123,37 1982,73
118,45 861,26
194,27 1333,83
155,29 528,46
189,31 440,42
212,70 363,92
294,67 1065,95
253,72 963,77
110,91 1030,43
201,65 453,87
193,36 1764,19
237,60 1333,42
260,45 545,76
128,58 1249,29
234,33 1189,33
242,01 1307,78
100,26 780,28
227,78 1078,14
249,58 544,68
230,50 1492,93
105,62 978,31
131,97 1404,74
222,73 1353,69
118,37 1915,34
295,77 470,22
216,26 654,04
220,52 1211,37
148,47 1945,26
105,27 1725,63
123,23 1271,67
149,45 953,46
189,14 709,16
177,54 1080,88
163,56 382,53
144,33 512,66
273,66 866,47
112,77 722,46
136,77 1135,91
245,96 1955,85
150,97 351,24
252,16 1132,91
166,72 649,94
274,99 1221,67
267,00 1303,88
230,51 1631,04
196,15 993,34
258,76 1502,42
246,18 1243,60
279,25 1362,86
235,11 1667,26
218,46 1739,52
192,76 1656,74
111,83 325,06
107,52 475,24
173,40 826,65
181,34 1601,48
273,71 427,60
290,53 1194,04
269,53 739,68
156,23 454,29
288,70 1927,02
291,30 1383,36
189,24 737,56
109,16 348,60
183,88 1187,21
255,48 397,19
249,44 703,31
254,79 980,91
225,17 1249,16
152,18 1784,84
244,97 1519,27
173,70 1984,88
145,33 1216,42
129,81 1694,44
144,36 995,65
142,21 1298,72
196,70 587,91
287,35 1216,83
194,97 1296,69
118,76 476,30
210,54 694,58
155,62 1132,68
244,57 1733,40
106,22 1117,32
295,09 1121,83
233,05 850,89
136,37 517,14
259,70 817,04
254,32 1324,06
170,45 1650,93
284,50 593,11
159,45 860,81
259,40 1063,10
249,40 1167,19
187,00 1497,98
118,37 913,93
155,02 527,27
248,72 478,18
283,43 410,62
243,53 582,14
232,46 1412,46
243,51 1388,43
213,98 490,34
221,45 943,16
151,52 472,15
131,47 815,99
187,16 1221,47
246,52 1274,69
143,31 1467,76
130,80 1523,53
213,23 308,76
162,05 1929,21
275,99 476,17
144,40 1055,76
210,23 1392,36
133,69 931,06
215,34 1935,93
134,76 1071,15
239,69 1876,93
224,51 1196,06
162,45 838,84
104,19 1480,88
179,14 1893,61
291,45 1499,22
100,23 1198,54
124,83 332,85
188,31 1039,39
272,58 840,73
131,10 1952,76
113,03 403,59
176,18 962,64
184,70 385,88
137,65 880,84
292,63 1786,16
125,85 1689,28
200,86 1179,00
248,43 1243,18
141,55 986,62
184,19 408,47
227,33 1357,11
240,82 1174,31
266,50 467,32
273,48 1862,10
249,46 413,42
263,12 686,07
299,94 699,56
231,93 607,22
166,10 1486,25
107,75 362,75
164,26 1613,80
140,11 1245,46
281,99 1373,63
117,72 1954,67
297,35 1660,06
140,42 338,66
277,75 899,08
258,32 1101,87
284,31 1816,63
106,53 354,87
126,87 678,89
136,09 1944,64
189,68 1909,75
169,89 613,72
279,42 466,27
197,11 502,39
134,94 832,41
160,32 725,54
281,83 1972,90
186,65 1427,65
115,49 774,91
267,65 1443,07
252,35 1893,06
202,09 566,68
102,00 705,21
281,58 1870,21
281,76 1380,90
121,40 483,52
120,32 461,98
216,64 896,68
278,78 856,20
238,94 728,89
254,80 1548,11
179,39 952,96
229,80 438,97
190,74 1960,85
169,24 1337,74
184,83 704,43
292,31 1238,27
101,31 548,60
190,30 1634,57
279,07 1129,08
191,77 1445,72
134,00 1716,22
247,67 1944,36
175,32 547,69
241,32 309,07
276,79 1507,99
215,61 949,59
260,21 500,89
153,80 1386,11
245,85 481,83
250,50 1199,09
277,37 591,95
265,86 1804,47
238,61 1962,56
168,71 550,55
245,54 1639,68
243,32 577,60
118,45 811,71
159,53 1928,83
218,00 1210,45
187,72 1652,37
263,23 1395,29
177,53 1987,90
140,49 1723,55
113,25 1388,60
159,33 1856,43
209,07 1289,41
114,58 748,87
213,79 1596,05
273,63 1224,36
257,24 835,60
223,60 1541,34
189,55 1279,12
185,14 1316,35
139,98 1219,66
128,06 680,93
152,76 564,71
208,44 1314,42
245,85 681,25
287,68 1912,57
282,03 1413,69
191,10 323,30
241,87 680,18
117,03 305,12
244,97 341,26
216,77 1541,31
178,14 826,10
231,77 1973,35
258,38 1096,62
196,33 1900,90
283,64 1127,01
192,59 532,38
105,76 877,46
178,90 760,33
197,77 1044,74
203,84 1878,36
281,57 979,44
264,83 453,30
232,25 569,91
273,92 614,85
281,83 1406,27
252,72 828,02
107,74 454,61
194,36 568,81
110,48 590,64
202,37 532,48
259,88 865,49
144,75 565,52
121,14 1401,45
145,94 1227,46
259,14 1545,21
180,51 1356,42
163,80 1237,69
229,06 1134,04
139,20 1895,14
110,48 1619,08
255,88 534,45
214,13 447,08
278,13 1517,18
121,36 673,46
247,28 1531,30
127,77 771,53
127,12 477,63
156,18 483,58
198,89 1878,59
284,45 1562,99
131,23 681,00
103,62 1638,71
244,17 1681,94
168,31 379,30
236,64 1666,55
105,33 333,28
153,23 510,43
105,27 774,81
228,93 1565,62
138,34 589,56
269,02 418,69
107,37 1493,82
197,09 782,48
279,36 1992,40
135,12 858,53
121,47 545,05
267,49 1286,71
108,32 1829,99
184,69 680,26
164,26 563,56
202,64 1629,94
157,91 1659,95
110,09 749,32
275,62 591,96
109,09 1824,79
166,30 1944,71
182,71 1128,35
272,44 637,38
149,06 349,10
140,00 1125,54
242,51 800,36
134,83 1585,95
200,28 1663,03
283,94 629,17
126,88 1533,21
106,82 481,41
258,74 352,27
105,81 726,24
158,27 910,83
243,52 1999,45
228,62 1934,90
251,59 1485,72
160,15 781,59
186,85 1074,48
194,11 1395,12
279,42 1394,40
120,86 1699,24
201,80 860,39
117,68 731,50
228,81 1935,66
274,82 1956,75
155,34 1432,05
159,16 1032,72
292,18 1346,55
220,69 1538,47
169,81 459,09
260,31 1918,75
145,75 1997,44
145,96 1540,98
133,16 1608,64
289,40 810,27
146,95 1863,28
277,61 1938,05
297,70 1358,72
290,19 1914,27
255,18 480,72
128,17 990,15
249,66 1828,79
230,04 1038,70
183,10 910,12
156,90 1723,69
181,46 759,28
291,58 1174,07
135,43 1546,61
115,57 730,71
248,82 1996,56
202,42 304,92
142,28 949,48
198,30 1264,09
244,54 1865,10
147,52 438,96
244,06 1883,79
165,12 1228,87
271,31 733,48
258,77 566,91
234,99 1193,60
258,58 595,03
145,20 1105,78
126,15 1290,78
122,27 1850,73
183,20 1782,03
112,21 1595,09
225,23 1683,58
107,89 648,44
267,12 790,69
109,67 1660,77
205,37 1668,36
150,16 633,87
175,46 1282,53
254,60 1815,98
233,17 1529,35
211,95 898,70
195,04 932,28
291,12 1437,37
235,83 793,26
152,74 1771,87
159,94 1803,64
178,86 1833,27
138,75 843,51
271,37 983,77
137,39 1723,91
254,38 552,27
242,12 755,28
156,72 995,83
243,54 557,78
247,79 738,70
130,81 1764,37
153,19 514,75
208,75 1305,69
286,39 1966,63
162,29 507,68
198,08 1435,54
161,69 1677,10
267,52 609,20
226,99 898,16
237,86 1682,43
152,07 1114,18
232,56 1024,65
125,65 1822,28
280,43 941,78
181,32 1066,21
224,17 1865,98
158,22 1572,70
190,38 806,32
160,81 540,05
158,78 445,65
168,82 854,22
184,15 1674,55
267,18 1277,26
296,33 712,10
141,33 1925,79
232,40 874,73
214,31 1632,98
139,32 619,69
290,08 1866,52
226,30 307,42
211,34 1157,26
243,26 1398,63
240,17 478,48
215,02 1725,79
226,50 903,92
270,40 1756,70
142,04 1264,42
271,32 497,83
226,03 1917,65
268,95 1669,24
214,76 1342,96
192,34 1019,54
107,89 1374,48
209,65 1739,12
262,52 589,47
292,53 873,39
299,76 1576,15
261,88 1533,38
158,94 1215,32
195,88 1750,99
240,77 1523,73
141,25 728,04
143,73 1723,42
184,36 1884,28
216,69 720,89
110,66 517,92
226,14 1503,05
109,69 1654,28
267,79 1082,18
266,98 1472,88
239,81 451,77
125,41 1771,58
139,32 1746,78
195,33 1247,34
143,55 537,29
146,32 1047,74
293,74 723,01
122,90 1074,57
212,53 1337,27
192,30 1201,65
254,46 714,13
154,54 1502,44
214,47 719,86
223,52 1070,08
200,65 1600,64
221,92 552,28
115,34 352,96
124,20 416,53
182,43 1579,63
228,48 1107,51
109,04 855,02
141,73 1657,51
176,20 486,49
122,11 763,59
215,72 725,21
138,33 1650,36
249,56 949,43
277,57 696,08
143,14 1716,07
262,35 1811,89
155,31 1752,07
220,80 828,28
155,73 1636,29
296,01 661,76
124,07 304,67
176,96 1705,19
145,71 1896,65
186,84 1309,96
275,15 1149,28
174,45 1605,51
150,97 1436,94
119,70 532,34
115,06 649,16
286,77 1648,08
214,19 1796,83
136,51 1303,50
243,30 1738,02
244,33 1474,67
127,66 918,50
160,68 981,09
234,91 829,31
298,21 815,53
258,40 1293,95
133,19 1260,58
119,29 1611,04
267,95 569,57
298,13 694,93
217,57 1444,90
124,92 376,44
155,34 855,59
232,56 448,27
280,56 1597,75
209,36 1866,04
156,28 716,32
274,55 344,59
105,65 1775,02
144,23 921,25
152,72 1181,94
155,72 693,31
246,43 953,29
174,53 1675,12
216,74 1924,58
220,93 1861,70
276,91 1399,57
122,01 1930,56
108,78 860,66
220,35 561,03
245,63 851,51
251,94 1701,34
202,03 1382,41
143,40 1267,65
190,89 1202,07
272,96 1816,41
115,05 1725,59
289,33 391,76
223,78 1607,98
289,48 1412,74
184,65 904,62
218,80 1532,06
136,37 465,95
176,09 1867,32
161,04 1672,19
281,10 1578,83
141,83 525,87
293,70 1343,45
157,27 1584,62
261,50 1753,58
203,73 1635,12
116,72 1951,88
135,05 1079,88
143,20 1198,06
261,35 1733,19
190,98 952,16
258,87 1799,78
228,56 850,47
108,19 1640,54
291,85 744,55
100,63 1112,95
114,01 1571,95
130,63 1111,18
102,03 1427,86
126,62 1120,36
263,17 1310,95
163,77 1242,78
178,75 1323,78
148,95 1549,93
172,84 1618,67
171,55 1563,63
229,61 692,80
273,58 771,87
176,26 1953,28
108,06 940,62
166,88 892,40
126,79 691,51
178,23 1435,81
167,23 1677,20
259,58 1852,72
192,22 1501,03
266,58 945,70
277,76 1295,69
153,01 1170,19
140,50 1596,99
194,59 568,86
150,46 1122,84
175,19 1944,42
283,58 1395,16
178,86 1436,02
235,00 1723,06
199,72 1208,84
135,58 1699,21
107,09 1014,50
192,95 1548,14
184,71 930,47
112,42 1305,18
100,44 1941,02
144,46 1997,91
157,12 679,07
252,12 648,01
224,86 508,65
195,26 410,75
262,27 1191,29
287,92 1722,06
196,03 1245,67
201,25 528,20
147,84 880,05
256,03 1732,18
172,40 749,28
177,63 702,79
202,04 1764,49
270,37 456,80
180,83 1662,05
209,57 443,28
215,38 921,13
146,01 930,01
169,39 803,95
171,53 1716,29
285,66 1781,36
203,52 473,92
131,90 1298,01
212,17 548,67
235,64 1825,79
236,29 1838,25
198,65 352,18
211,98 599,62
262,96 350,81
272,70 1528,50
237,87 1685,70
270,57 896,71
191,81 707,81
215,27 1229,64
162,51 1712,52
130,70 454,98
145,95 540,38
288,83 1956,68
186,82 1019,80
296,09 1723,28
112,49 1369,85
279,74 488,96
127,32 1304,45
249,99 326,86
116,11 1304,71
198,09 1269,73
292,57 1055,47
231,62 1700,57
173,12 1374,13
245,08 1277,59
156,40 1995,02
277,42 1931,55
244,97 311,09
217,46 1001,60
259,12 1316,17
284,22 1455,81
260,71 635,47
131,12 1576,54
231,11 1280,18
101,30 1677,63
127,93 1712,43
295,96 1260,02
283,50 1861,17
108,44 1306,04
101,76 1786,61
123,81 1458,10
160,34 351,06
186,92 1127,51
131,37 817,38
201,77 631,05
196,83 1862,84
240,51 858,90
253,59 1465,70
212,69 735,87
178,19 894,78
273,58 1049,98
153,11 907,80
135,05 1987,22
143,63 1643,74
283,20 1329,44
258,85 576,20
204,13 1243,42
129,98 680,24
272,41 313,75
196,04 1853,43
166,57 1249,15
299,51 523,42
141,57 1222,89
263,39 368,86
210,34 991,43
146,50 678,53
264,93 472,05
255,14 473,90
202,12 750,67
127,03 1525,04
209,39 1533,57
197,30 496,18
114,17 1453,28
106,59 768,17
102,46 1588,18
217,70 1797,91
172,70 457,52
269,95 1691,71
206,49 909,66
219,37 1588,92
109,72 1629,30
187,96 1875,11
106,24 352,14
276,83 1269,75
150,51 1889,48
185,65 1162,63
166,71 334,10
124,71 1305,07
218,66 1839,37
206,31 1797,49
168,38 1538,25
158,34 1653,07
290,69 1796,05
215,94 1258,97
276,79 1171,46
215,76 1700,93
282,40 1094,15
242,74 865,16
153,58 1153,79
260,77 881,92
298,83 1935,70
196,07 929,54
265,95 830,86
136,46 1574,55
130,01 794,79
259,43 1283,96
101,62 1628,63
208,79 1009,00
124,36 1808,54
102,05 906,20
246,28 494,82
169,80 1831,40
221,96 311,15
203,56 1014,79
130,61 395,92
119,87 1701,25
179,57 692,59
236,27 1119,07
103,89 1964,24
298,64 922,34
269,53 588,56
299,62 1737,43
141,11 313,76
284,18 1232,68
184,52 1333,49
251,35 721,46
140,89 1269,31
129,74 1603,76
130,17 1333,03
229,88 1149,12
220,92 1977,89
157,86 724,46
137,71 837,80
112,37 1574,59
268,13 1996,49
181,15 970,14
278,48 1125,06
103,21 1047,91
250,70 875,44
169,47 582,24
112,52 1919,78
297,22 742,11
248,66 1581,47
232,84 308,72
153,09 1311,95
112,19 1450,81
210,42 429,62
239,80 1880,83
179,40 1151,65
135,41 1744,29
292,06 718,13
240,62 1626,54
279,25 928,54
178,45 1996,62
286,50 985,47
114,94 1646,04
153,93 967,44
185,03 1222,10
299,52 1033,60
113,37 1899,70
267,22 496,58
286,30 1283,62
279,77 1286,65
212,59 1583,87
270,56 370,28
148,08 1160,97
259,67 379,22
253,48 1194,91
186,47 1952,54
204,73 1791,98
214,27 1393,20
281,73 506,89
282,19 893,30
224,00 1624,31
295,23 1887,63
160,65 1713,26
215,61 453,98
297,54 840,91
246,71 1090,32
175,48 1907,96
285,52 1463,93
201,52 346,87
260,43 1945,77
198,93 306,33
268,15 1214,40
121,89 730,67
176,82 1438,18
237,32 1831,17
172,18 1721,80
188,85 1737,77
189,23 433,98
227,03 814,47
294,02 1016,64
115,05 1519,21
258,44 1812,77
200,56 390,03
205,65 1040,13
282,03 443,39
294,25 1781,05
191,96 1177,47
156,84 1554,74
269,45 1083,70
211,38 1787,70
101,05 383,01
223,92 900,63
271,65 1519,97
216,58 885,37
185,91 367,36
187,04 1054,40
296,04 1616,73
134,07 1907,09
103,28 656,21
168,01 1271,94
287,85 1565,95
226,28 651,98
266,38 493,56
110,71 721,89
175,87 1307,36
216,99 799,43
139,62 363,44
236,17 341,52
283,53 1364,15
273,76 795,73
139,72 1530,29
254,23 1371,48
200,02 956,89
156,91 1382,43
262,96 1373,47
163,96 1851,17
255,92 1583,68
191,83 1260,42
207,79 1416,22
124,72 1281,41
197,79 879,35
171,86 1508,99
212,59 1174,56
130,04 1985,92
106,42 1091,58
148,62 703,97
277,99 676,40
266,23 1228,38
253,11 836,88
116,92 504,06
293,31 926,32
187,80 866,59
238,64 424,30
251,24 1099,56
236,60 516,44
291,74 550,53
209,34 459,75
200,79 342,59
267,92 608,71
122,69 395,74
194,86 1068,86
200,23 602,88
185,29 338,99
190,93 388,93
262,24 1001,20
203,08 618,48
162,90 818,45
235,42 1207,19
230,62 1403,84
294,79 1035,27
141,06 632,45
213,70 1357,64
141,33 777,07
292,52 1754,56
287,45 1862,59
150,88 1269,06
127,73 350,16
288,78 1932,98
199,28 1881,96
229,56 1592,21
179,44 440,15
145,76 303,54
165,72 999,38
152,90 390,34
145,44 1081,48
197,54 712,40
260,23 352,65
262,70 1126,76
170,58 1939,31
267,14 990,03
282,41 576,45
144,69 1280,88
210,00 344,56
155,44 1501,32
218,70 1995,18
102,88 1549,53
116,10 313,41
209,09 443,52
141,62 716,15
135,17 1215,06
242,41 1639,25
224,26 1186,19
117,04 923,50
292,14 1787,00
159,11 1469,96
193,44 1272,45
138,95 1198,27
151,06 648,81
124,51 408,31
252,28 1125,40
161,38 1514,94
187,24 1066,43
207,20 498,55
233,39 1229,21
146,90 1489,94
274,65 740,24
203,32 1586,93
284,26 1178,59
101,23 1682,46
197,88 1407,05
143,43 1269,06
256,34 816,23
113,60 1472,87
107,50 823,80
233,69 662,11
222,11 701,95
272,26 1069,32
100,76 1989,63
125,61 1664,59
127,49 1283,03
174,75 317,77
159,83 1787,86
259,20 491,73
236,34 559,59
202,43 1015,86
129,36 1554,65
273,82 1399,22
274,21 664,34
178,84 1156,11
265,69 905,89
131,37 1833,40
228,38 1900,82
281,38 548,65
139,48 1178,99
246,31 970,50
211,17 609,15
125,77 1999,12
123,96 1071,17
167,10 733,13
243,59 853,58
193,10 1141,85
150,71 1481,05
203,54 1096,68
266,31 1050,88
218,57 954,03
265,11 1284,91
244,49 423,66
135,08 383,78
211,89 700,88
163,45 1904,51
260,66 1788,77
207,52 568,52
228,53 1287,62
143,68 1547,99
236,82 1182,67
178,35 1070,72
261,58 1418,29
151,92 1230,49
128,12 1907,30
270,15 1588,72
273,60 1887,02
256,68 906,18
284,90 1300,67
136,61 548,46
238,07 1752,00
132,86 1868,30
240,68 1753,91
285,30 879,04
110,00 1167,72
187,61 1398,86
207,67 1508,70
277,04 763,27
295,11 575,67
209,96 1774,67
274,61 1047,64
208,86 1882,06
237,21 1678,97
276,39 1761,28
151,08 1815,80
237,65 1797,07
193,35 751,45
294,21 351,53
153,26 1636,03
151,37 440,61
116,13 956,31
215,00 430,32
175,25 1806,20
245,08 1806,91
212,78 1074,98
199,90 472,24
240,83 490,98
208,61 864,02
200,62 1771,46
268,94 1903,75
279,92 1846,32
183,06 530,38
128,28 1242,56
216,44 686,43
224,47 1039,34
193,03 1985,26
282,28 1829,41
224,41 1803,08
168,18 951,54
211,74 407,15
148,60 1990,70
256,04 553,25
184,65 1178,33
165,93 1659,28
248,51 1162,86
161,36 789,81
248,47 662,66
237,75 1066,46
118,54 1257,89
277,03 1253,24
153,79 1325,68
270,43 1852,22
153,82 873,83
152,27 585,29
174,87 482,27
135,05 1630,62
284,46 818,63
283,08 628,62
263,21 1054,51
165,18 1571,67
104,52 872,57
186,67 1644,07
225,69 1020,71
216,58 1484,58
123,01 439,72
198,14 502,19
178,35 463,08
158,93 588,01
256,56 863,79
221,55 1630,73
220,30 401,93
256,66 361,44
133,19 808,84
117,20 1624,65
122,23 329,16
145,83 1196,71
226,77 330,10
257,45 650,29
274,24 1779,08
164,22 1994,06
291,69 785,40
232,78 700,49
187,25 1899,30
241,51 371,61
217,29 1762,66
140,40 482,06
292,72 509,80
206,75 1782,58
271,50 1723,60
137,25 542,43
235,22 362,77
219,95 359,29
153,36 989,28
189,56 367,08
102,20 1141,41
285,07 1828,09
123,78 1017,81
200,90 1904,28
285,73 1760,34
251,14 1164,44
134,30 1149,55
150,77 399,01
120,47 455,70
158,88 1482,19
123,05 1220,22
125,82 1642,39
292,74 1277,73
239,51 1276,21
297,87 1867,42
175,71 1468,60
264,85 323,66
123,08 1662,62
275,64 1580,72
175,54 1455,61
209,51 1973,97
263,15 685,58
197,84 1870,97
127,04 911,62
198,72 1919,79
234,89 1684,94
191,43 1759,04
180,44 853,71
241,72 1694,35
213,79 1943,80
194,89 609,44
109,11 1710,33
216,40 846,37
191,71 1360,16
218,83 1559,23
218,97 704,40
188,99 1718,30
137,62 1611,78
160,71 1417,55
124,66 398,48
266,20 1017,32
159,81 708,41
143,15 936,29
274,64 1208,81
174,62 591,91
176,78 1850,52
195,51 1777,07
157,11 419,77
211,81 551,97
253,75 1538,65
148,10 1125,18
168,80 1955,45
263,56 1195,30
211,78 502,58
258,68 425,65
178,78 789,91
231,98 1528,45
166,67 1544,38
140,69 942,01
269,16 1502,82
268,78 1294,69
104,55 1314,53
212,82 1762,96
184,81 1712,14
258,46 1947,03
251,23 465,32
139,38 1007,55
274,14 740,38
245,81 729,31
242,38 950,44
181,04 1404,03
152,89 796,24
152,23 1353,03
151,47 465,21
225,48 1442,97
173,01 678,10
175,62 583,00
282,61 1246,34
117,46 1329,89
228,73 1131,13
118,00 569,61
285,31 1575,51
157,85 687,88
281,72 614,59
135,79 1990,61
198,07 1655,79
291,12 1085,51
237,43 1460,96
256,98 1490,34
277,99 1555,20
150,91 1390,58
254,66 933,63
259,91 329,21
123,33 1636,36
183,07 1574,91
220,42 1614,64
158,01 981,46
246,13 1016,55
115,88 420,67
172,02 1179,29
185,31 1143,95
101,77 1927,18
296,78 1903,64
298,45 1939,02
226,86 1843,95
232,72 1066,91
265,35 1253,79
203,14 1059,54
289,04 858,81
233,32 467,51
181,84 318,48
160,09 985,46
253,87 885,38
292,74 1116,56
181,07 1978,79
145,41 1828,40
212,16 1122,05
123,09 806,31
170,91 1794,36
276,24 800,00
119,87 851,46
129,72 1102,52
245,13 577,00
139,18 396,57
172,27 1536,43
130,76 1552,82
129,99 818,65
140,24 1967,01
140,40 1167,45
182,95 478,37
134,26 1323,91
258,27 820,59
164,39 524,20
120,69 1718,19
121,95 1422,64
233,93 1156,34
148,15 639,26
265,53 1620,17
277,59 1062,99
276,36 1520,54
150,00 1776,86
212,87 698,05
283,32 510,25
219,32 524,06
213,72 1064,36
253,21 1498,29
177,52 401,88
109,13 1576,21
134,54 1639,71
234,65 546,21
214,40 1634,16
256,18 916,60
104,70 702,40
123,99 1365,33
294,05 1580,80
232,21 1451,82
233,00 781,10
173,21 1189,25
182,65 568,99
145,33 1828,48
182,94 555,67
248,51 1310,01
192,18 663,17
174,83 699,26
223,94 1896,53
128,87 1332,24
239,31 1331,96
197,75 463,61
240,19 509,28
231,20 927,12
252,83 398,65
189,36 1989,81
291,69 1097,42
269,11 805,38
149,39 600,65
129,46 949,93
171,95 1481,09
202,26 1853,43
246,83 408,26
196,59 1924,40
256,91 1034,73
283,45 1801,73
234,83 878,12
282,18 557,77
189,67 831,48
260,36 1119,67
272,29 1241,89
106,70 1772,40
195,39 707,33
239,05 1355,91
231,03 555,26
269,75 1371,58
271,16 582,78
166,18 1668,50
155,30 1058,04
216,20 1588,88
145,09 1905,06
137,09 1413,81
256,65 820,40
150,40 665,24
149,35 398,57
186,66 1788,47
213,77 1075,83
180,46 660,46
201,58 836,68
270,01 1643,39
196,64 1366,21
224,69 1630,86
139,28 1672,64
190,13 1714,08
284,71 1949,26
262,15 1729,56
101,63 1492,48
279,43 1336,38
198,59 1043,88
159,37 1111,13
103,38 1477,84
292,15 1041,72
114,66 413,73
155,38 1147,29
195,17 591,68
214,90 1051,09
182,36 914,47
136,87 1085,16
255,05 1024,57
152,09 1411,78
213,47 654,90
285,70 1504,81
105,49 1064,67
293,46 1446,20
263,02 347,67
130,71 557,80
100,54 579,13
220,65 1706,66
271,37 449,67
285,82 1693,14
177,73 519,90
259,91 1855,56
186,96 617,70
206,59 1002,56
219,03 391,78
237,96 1914,83
239,26 529,60
147,11 941,58
215,67 1445,62
247,92 1154,01
281,44 1546,54
149,34 707,99
181,08 1684,59
282,62 1210,94
172,36 616,46
146,93 684,60
206,76 1496,34
241,91 1764,25
217,30 544,43
115,54 977,57
105,33 1749,05
271,45 1301,89
137,07 1680,08
251,69 1707,27
135,50 414,11
239,66 654,64
284,97 1697,59
212,09 1233,13
153,43 1003,46
210,03 588,95
281,14 1668,55
295,73 819,16
184,98 634,47
215,80 478,11
283,84 1753,24
100,39 871,81
263,37 760,06
294,02 395,91
167,17 860,52
235,96 1506,80
226,87 727,27
186,00 902,04
124,81 1451,89
126,38 1926,50
220,95 1051,91
161,27 313,19
269,28 689,95
182,29 314,63
299,52 1222,22
271,95 1579,16
246,19 556,87
276,42 1479,78
169,66 1069,61
194,71 508,01
133,17 1992,99
103,81 804,49
174,50 1569,13
267,17 609,46
142,82 1231,17
258,80 1881,47
258,73 1357,73
176,01 1650,59
299,40 1827,16
110,83 1543,62
111,25 983,07
203,54 1243,12
108,57 1911,45
211,19 519,55
129,54 1820,97
190,03 1606,29
289,97 1612,86
212,60 1471,12
100,19 624,13
218,65 474,49
291,98 1229,45
133,76 794,74
140,29 1490,20
280,08 1643,87
158,21 1947,03
250,88 1393,04
293,98 1162,07
223,93 1176,99
165,34 930,58
148,14 948,50
228,94 898,13
153,87 909,68
101,84 1939,20
109,29 755,84
127,11 1675,65
273,55 1029,18
106,91 1839,75
282,15 694,56
114,41 1114,85
240,38 417,89
239,49 519,70
298,39 748,52
223,76 736,83
134,10 1581,65
196,52 524,55
280,26 1004,03
136,13 1993,08
197,36 406,80
250,33 570,20
216,60 983,15
193,99 529,58
155,05 915,14
124,39 1105,66
139,93 1293,92
231,82 473,22
169,74 411,01
177,12 1426,51
186,86 803,96
218,12 1253,62
139,99 1339,47
113,27 564,49
273,66 1669,29
153,52 1698,12
298,74 1199,81
292,38 1003,60
169,12 974,92
119,45 1962,81
118,69 683,64
153,84 1098,12
196,81 868,81
221,99 1287,66
181,80 931,41
128,06 1592,93
248,52 1495,91
225,30 1888,37
119,87 326,87
253,40 1071,51
241,26 963,91
119,34 823,11
183,27 1673,27
168,26 1482,04
199,47 1497,30
116,22 1396,82
244,83 1920,68
197,85 1116,96
194,82 961,42
219,90 1291,15
295,91 1638,45
105,39 446,41
225,40 363,13
163,58 1732,72
141,77 451,97
126,92 730,86
166,40 559,72
159,47 837,80
253,12 1187,93
159,58 1263,53
174,38 932,74
155,39 996,16
181,00 1697,13
222,70 1517,66
177,01 1308,38
